r,k,s,t,c
0.0243,2.25,2.222,0.120547945,0.1765
0.0243,2.25,2.231,0.120547945,0.105
0.0243,2.25,2.238,0.120547945,0.1845
0.0243,2.25,2.249,0.120547945,0.124
0.0243,2.25,2.252,0.120547945,0.1293
0.0243,2.25,2.26,0.120547945,0.1407
0.0243,2.25,2.288,0.120547945,0.11
0.0243,2.25,2.347,0.120547945,0.3072
0.0243,2.25,2.369,0.120547945,0.1883
0.0243,2.25,2.376,0.120547945,0.2476
0.0243,2.25,2.379,0.120547945,0.2423
0.0243,2.25,2.408,0.120547945,0.261
0.0243,2.25,2.425,0.120547945,0.368
0.0243,2.25,2.437,0.120547945,0.2947
0.0243,2.25,2.476,0.120547945,0.2739
0.0243,2.25,2.496,0.120547945,0.3906
0.0243,2.25,2.681,0.120547945,0.4921
0.0243,2.25,2.823,0.120547945,0.619
0.0243,2.25,2.882,0.120547945,0.8692
0.0243,2.254,2.369,0.120547945,0.1854
0.0243,2.254,2.402,0.120547945,0.2377
0.0243,2.254,2.476,0.120547945,0.2701
0.0243,2.254,2.681,0.120547945,0.4818
0.0243,2.258,2.773,0.120547945,0.6366
0.0243,2.299,2.2,0.120547945,0.0524
0.0243,2.299,2.219,0.120547945,0.0689
0.0243,2.299,2.249,0.120547945,0.075
0.0243,2.299,2.26,0.120547945,0.102
0.0243,2.3,1.919,0.120547945,0.0065
0.0243,2.3,1.97,0.120547945,0.0392
0.0243,2.3,1.987,0.120547945,0.0221
0.0243,2.3,2.028,0.120547945,0.0137
0.0243,2.3,2.06,0.120547945,0.046
0.0243,2.3,2.085,0.120547945,0.0291
0.0243,2.3,2.096,0.120547945,0.0289
0.0243,2.3,2.121,0.120547945,0.081
0.0243,2.3,2.16,0.120547945,0.265
0.0243,2.3,2.165,0.120547945,0.0738
0.0243,2.3,2.197,0.120547945,0.0551
0.0243,2.3,2.219,0.120547945,0.0684
0.0243,2.3,2.222,0.120547945,0.1415
0.0243,2.3,2.231,0.120547945,0.0643
0.0243,2.3,2.238,0.120547945,0.1548
0.0243,2.3,2.249,0.120547945,0.074
0.0243,2.3,2.252,0.120547945,0.0835
0.0243,2.3,2.26,0.120547945,0.1001
0.0243,2.3,2.288,0.120547945,0.0793
0.0243,2.3,2.347,0.120547945,0.2698
0.0243,2.3,2.369,0.120547945,0.1488
0.0243,2.3,2.376,0.120547945,0.2072
0.0243,2.3,2.379,0.120547945,0.2007
0.0243,2.3,2.381,0.120547945,0.2154
0.0243,2.3,2.408,0.120547945,0.218
0.0243,2.3,2.425,0.120547945,0.3244
0.0243,2.3,2.437,0.120547945,0.2503
0.0243,2.3,2.476,0.120547945,0.2259
0.0243,2.3,2.496,0.120547945,0.3415
0.0243,2.3,2.681,0.120547945,0.443
0.0243,2.3,2.823,0.120547945,0.569
0.0243,2.3,2.882,0.120547945,0.8296
0.0243,2.303,2.369,0.120547945,0.1462
0.0243,2.303,2.402,0.120547945,0.2
0.0243,2.303,2.476,0.120547945,0.2259
0.0243,2.303,2.681,0.120547945,0.4394
0.0243,2.307,2.773,0.120547945,0.5874
0.0243,2.348,2.2,0.120547945,0.0306
0.0243,2.348,2.219,0.120547945,0.04
0.0243,2.348,2.249,0.120547945,0.0354
0.0243,2.348,2.26,0.120547945,0.0697
0.0243,2.35,1.919,0.120547945,0.0042
0.0243,2.35,1.97,0.120547945,0.0305
0.0243,2.35,2.06,0.120547945,0.0345
0.0243,2.35,2.085,0.120547945,0.017
0.0243,2.35,2.096,0.120547945,0.0155
0.0243,2.35,2.16,0.120547945,0.2233
0.0243,2.35,2.165,0.120547945,0.0491
0.0243,2.35,2.197,0.120547945,0.0321
0.0243,2.35,2.219,0.120547945,0.0375
0.0243,2.35,2.222,0.120547945,0.1098
0.0243,2.35,2.231,0.120547945,0.0335
0.0243,2.35,2.238,0.120547945,0.1249
0.0243,2.35,2.249,0.120547945,0.0335
0.0243,2.35,2.252,0.120547945,0.0462
0.0243,2.35,2.26,0.120547945,0.0679
0.0243,2.35,2.288,0.120547945,0.0522
0.0243,2.35,2.347,0.120547945,0.2312
0.0243,2.35,2.369,0.120547945,0.1135
0.0243,2.35,2.376,0.120547945,0.1702
0.0243,2.35,2.379,0.120547945,0.1619
0.0243,2.35,2.381,0.120547945,0.1662
0.0243,2.35,2.408,0.120547945,0.177
0.0243,2.35,2.425,0.120547945,0.2814
0.0243,2.35,2.437,0.120547945,0.2085
0.0243,2.35,2.476,0.120547945,0.1835
0.0243,2.35,2.496,0.120547945,0.2906
0.0243,2.35,2.681,0.120547945,0.3957
0.0243,2.35,2.823,0.120547945,0.519
0.0243,2.35,2.882,0.120547945,0.7802
0.0243,2.352,2.369,0.120547945,0.1121
0.0243,2.352,2.402,0.120547945,0.1675
0.0243,2.352,2.476,0.120547945,0.1818
0.0243,2.352,2.681,0.120547945,0.3928
0.0243,2.356,2.773,0.120547945,0.539
0.0243,2.397,2.2,0.120547945,0.0176
0.0243,2.397,2.219,0.120547945,0.0211
0.0243,2.397,2.249,0.120547945,0.013
0.0243,2.397,2.26,0.120547945,0.0452
0.0243,2.4,1.919,0.120547945,0.0026
0.0243,2.4,1.97,0.120547945,0.023
0.0243,2.4,2.085,0.120547945,0.0099
0.0243,2.4,2.16,0.120547945,0.1844
0.0243,2.4,2.197,0.120547945,0.0168
0.0243,2.4,2.219,0.120547945,0.0197
0.0243,2.4,2.222,0.120547945,0.0816
0.0243,2.4,2.231,0.120547945,0.0143
0.0243,2.4,2.238,0.120547945,0.1005
0.0243,2.4,2.249,0.120547945,0.0121
0.0243,2.4,2.252,0.120547945,0.0216
0.0243,2.4,2.26,0.120547945,0.0442
0.0243,2.4,2.288,0.120547945,0.0327
0.0243,2.4,2.347,0.120547945,0.2
0.0243,2.4,2.369,0.120547945,0.0822
0.0243,2.4,2.376,0.120547945,0.1366
0.0243,2.4,2.379,0.120547945,0.1282
0.0243,2.4,2.381,0.120547945,0.1247
0.0243,2.4,2.408,0.120547945,0.139
0.0243,2.4,2.425,0.120547945,0.2419
0.0243,2.4,2.437,0.120547945,0.1688
0.0243,2.4,2.439,0.120547945,0.176
0.0243,2.4,2.476,0.120547945,0.1419
0.0243,2.4,2.496,0.120547945,0.2428
0.0243,2.4,2.569,0.120547945,0.2792
0.0243,2.4,2.681,0.120547945,0.347
0.0243,2.4,2.823,0.120547945,0.469
0.0243,2.4,2.882,0.120547945,0.7222
0.0243,2.401,2.369,0.120547945,0.0822
0.0243,2.401,2.402,0.120547945,0.1384
0.0243,2.401,2.476,0.120547945,0.1415
0.0243,2.401,2.681,0.120547945,0.347
0.0243,2.405,2.773,0.120547945,0.4875
0.0243,2.446,2.219,0.120547945,0.0099
0.0243,2.446,2.249,0.120547945,0.0048
0.0243,2.446,2.26,0.120547945,0.0287
0.0243,2.45,1.919,0.120547945,0.0023
0.0243,2.45,1.97,0.120547945,0.0172
0.0243,2.45,2.197,0.120547945,0.0083
0.0243,2.45,2.219,0.120547945,0.0096
0.0243,2.45,2.222,0.120547945,0.0603
0.0243,2.45,2.231,0.120547945,0.0056
0.0243,2.45,2.238,0.120547945,0.0797
0.0243,2.45,2.249,0.120547945,0.0045
0.0243,2.45,2.252,0.120547945,0.0081
0.0243,2.45,2.26,0.120547945,0.0275
0.0243,2.45,2.288,0.120547945,0.0187
0.0243,2.45,2.347,0.120547945,0.1664
0.0243,2.45,2.369,0.120547945,0.0608
0.0243,2.45,2.376,0.120547945,0.1076
0.0243,2.45,2.379,0.120547945,0.0979
0.0243,2.45,2.381,0.120547945,0.0878
0.0243,2.45,2.402,0.120547945,0.1124
0.0243,2.45,2.408,0.120547945,0.105
0.0243,2.45,2.425,0.120547945,0.2173
0.0243,2.45,2.437,0.120547945,0.132
0.0243,2.45,2.439,0.120547945,0.131
0.0243,2.45,2.476,0.120547945,0.105
0.0243,2.45,2.496,0.120547945,0.1933
0.0243,2.45,2.569,0.120547945,0.2352
0.0243,2.45,2.648,0.120547945,0.314
0.0243,2.45,2.681,0.120547945,0.3029
0.0243,2.45,2.823,0.120547945,0.419
0.0243,2.45,2.882,0.120547945,0.6785
0.0243,2.455,2.702,0.120547945,0.3615
0.0243,2.455,2.773,0.120547945,0.4394
0.0243,2.46,2.965,0.120547945,0.5226
0.0243,2.495,2.219,0.120547945,0.0047
0.0243,2.495,2.249,0.120547945,0.0025
0.0243,2.495,2.26,0.120547945,0.0182
0.0243,2.5,1.919,0.120547945,0.0022
0.0243,2.5,1.97,0.120547945,0.0131
0.0243,2.5,2.219,0.120547945,0.0045
0.0243,2.5,2.222,0.120547945,0.0433
0.0243,2.5,2.231,0.120547945,0.0026
0.0243,2.5,2.238,0.120547945,0.0631
0.0243,2.5,2.249,0.120547945,0.0024
0.0243,2.5,2.252,0.120547945,0.0029
0.0243,2.5,2.26,0.120547945,0.0179
0.0243,2.5,2.288,0.120547945,0.01
0.0243,2.5,2.347,0.120547945,0.1378
0.0243,2.5,2.369,0.120547945,0.04
0.0243,2.5,2.376,0.120547945,0.0816
0.0243,2.5,2.379,0.120547945,0.0722
0.0243,2.5,2.381,0.120547945,0.0576
0.0243,2.5,2.402,0.120547945,0.0918
0.0243,2.5,2.408,0.120547945,0.077
0.0243,2.5,2.425,0.120547945,0.1852
0.0243,2.5,2.437,0.120547945,0.104
0.0243,2.5,2.439,0.120547945,0.0929
0.0243,2.5,2.476,0.120547945,0.074
0.0243,2.5,2.496,0.120547945,0.1475
0.0243,2.5,2.569,0.120547945,0.1925
0.0243,2.5,2.616,0.120547945,0.2389
0.0243,2.5,2.647,0.120547945,0.2451
0.0243,2.5,2.648,0.120547945,0.2681
0.0243,2.5,2.653,0.120547945,0.445
0.0243,2.5,2.681,0.120547945,0.2586
0.0243,2.5,2.695,0.120547945,0.2596
0.0243,2.5,2.772,0.120547945,0.5215
0.0243,2.5,2.823,0.120547945,0.369
0.0243,2.5,2.882,0.120547945,0.637
0.0243,2.5,2.896,0.120547945,0.4708
0.0243,2.504,2.702,0.120547945,0.3171
0.0243,2.504,2.773,0.120547945,0.3882
0.0243,2.509,2.965,0.120547945,0.4717
0.0243,2.549,2.369,0.120547945,0.0253
0.0243,2.549,2.402,0.120547945,0.0721
0.0243,2.549,2.476,0.120547945,0.0504
0.0243,2.549,2.681,0.120547945,0.22
0.0243,2.55,1.919,0.120547945,0.0019
0.0243,2.55,1.97,0.120547945,0.0101
0.0243,2.55,2.219,0.120547945,0.0029
0.0243,2.55,2.222,0.120547945,0.0302
0.0243,2.55,2.238,0.120547945,0.0484
0.0243,2.55,2.249,0.120547945,0.0019
0.0243,2.55,2.26,0.120547945,0.0109
0.0243,2.55,2.288,0.120547945,0.005
0.0243,2.55,2.347,0.120547945,0.1172
0.0243,2.55,2.369,0.120547945,0.025
0.0243,2.55,2.376,0.120547945,0.0613
0.0243,2.55,2.379,0.120547945,0.053
0.0243,2.55,2.381,0.120547945,0.0354
0.0243,2.55,2.408,0.120547945,0.055
0.0243,2.55,2.425,0.120547945,0.1511
0.0243,2.55,2.437,0.120547945,0.0778
0.0243,2.55,2.439,0.120547945,0.0627
0.0243,2.55,2.476,0.120547945,0.0495
0.0243,2.55,2.496,0.120547945,0.1046
0.0243,2.55,2.569,0.120547945,0.1513
0.0243,2.55,2.616,0.120547945,0.1983
0.0243,2.55,2.647,0.120547945,0.2091
0.0243,2.55,2.648,0.120547945,0.2226
0.0243,2.55,2.653,0.120547945,0.4098
0.0243,2.55,2.681,0.120547945,0.2173
0.0243,2.55,2.695,0.120547945,0.2188
0.0243,2.55,2.726,0.120547945,0.1835
0.0243,2.55,2.772,0.120547945,0.4717
0.0243,2.55,2.823,0.120547945,0.319
0.0243,2.55,2.882,0.120547945,0.5937
0.0243,2.55,2.896,0.120547945,0.4237
0.0243,2.553,2.702,0.120547945,0.2793
0.0243,2.553,2.773,0.120547945,0.3401
0.0243,2.558,2.965,0.120547945,0.4221
0.0243,2.598,2.369,0.120547945,0.0154
0.0243,2.598,2.402,0.120547945,0.0564
0.0243,2.598,2.476,0.120547945,0.0327
0.0243,2.598,2.681,0.120547945,0.1846
0.0243,2.6,1.919,0.120547945,0.0016
0.0243,2.6,1.97,0.120547945,0.007
0.0243,2.6,2.347,0.120547945,0.0997
0.0243,2.6,2.369,0.120547945,0.0148
0.0243,2.6,2.376,0.120547945,0.0459
0.0243,2.6,2.379,0.120547945,0.0372
0.0243,2.6,2.381,0.120547945,0.0227
0.0243,2.6,2.408,0.120547945,0.037
0.0243,2.6,2.425,0.120547945,0.1312
0.0243,2.6,2.437,0.120547945,0.0576
0.0243,2.6,2.439,0.120547945,0.0399
0.0243,2.6,2.476,0.120547945,0.0319
0.0243,2.6,2.496,0.120547945,0.068
0.0243,2.6,2.569,0.120547945,0.1153
0.0243,2.6,2.586,0.120547945,0.1593
0.0243,2.6,2.605,0.120547945,0.1736
0.0243,2.6,2.616,0.120547945,0.1628
0.0243,2.6,2.647,0.120547945,0.1753
0.0243,2.6,2.648,0.120547945,0.1815
0.0243,2.6,2.653,0.120547945,0.3844
0.0243,2.6,2.681,0.120547945,0.1827
0.0243,2.6,2.695,0.120547945,0.1775
0.0243,2.6,2.702,0.120547945,0.2394
0.0243,2.6,2.726,0.120547945,0.144
0.0243,2.6,2.772,0.120547945,0.4269
0.0243,2.6,2.823,0.120547945,0.269
0.0243,2.6,2.839,0.120547945,0.2475
0.0243,2.6,2.861,0.120547945,0.286
0.0243,2.6,2.882,0.120547945,0.5459
0.0243,2.6,2.896,0.120547945,0.3797
0.0243,2.602,2.702,0.120547945,0.239
0.0243,2.602,2.773,0.120547945,0.2906
0.0243,2.607,2.839,0.120547945,0.2411
0.0243,2.607,2.965,0.120547945,0.3729
0.0243,2.647,2.402,0.120547945,0.0433
0.0243,2.647,2.476,0.120547945,0.0207
0.0243,2.647,2.681,0.120547945,0.152
0.0243,2.65,1.919,0.120547945,0.0014
0.0243,2.65,2.347,0.120547945,0.0845
0.0243,2.65,2.369,0.120547945,0.0087
0.0243,2.65,2.376,0.120547945,0.0323
0.0243,2.65,2.379,0.120547945,0.0245
0.0243,2.65,2.408,0.120547945,0.024
0.0243,2.65,2.425,0.120547945,0.1104
0.0243,2.65,2.437,0.120547945,0.0418
0.0243,2.65,2.439,0.120547945,0.0243
0.0243,2.65,2.476,0.120547945,0.0199
0.0243,2.65,2.496,0.120547945,0.0435
0.0243,2.65,2.569,0.120547945,0.0846
0.0243,2.65,2.586,0.120547945,0.1176
0.0243,2.65,2.605,0.120547945,0.1282
0.0243,2.65,2.616,0.120547945,0.1285
0.0243,2.65,2.647,0.120547945,0.1454
0.0243,2.65,2.648,0.120547945,0.1434
0.0243,2.65,2.653,0.120547945,0.3399
0.0243,2.65,2.681,0.120547945,0.1487
0.0243,2.65,2.695,0.120547945,0.1431
0.0243,2.65,2.702,0.120547945,0.2035
0.0243,2.65,2.726,0.120547945,0.1091
0.0243,2.65,2.772,0.120547945,0.3851
0.0243,2.65,2.803,0.120547945,0.2765
0.0243,2.65,2.823,0.120547945,0.219
0.0243,2.65,2.839,0.120547945,0.2059
0.0243,2.65,2.861,0.120547945,0.2467
0.0243,2.65,2.882,0.120547945,0.5049
0.0243,2.65,2.896,0.120547945,0.3362
0.0243,2.65,2.936,0.120547945,0.4113
0.0243,2.651,2.648,0.120547945,0.1411
0.0243,2.651,2.702,0.120547945,0.2035
0.0243,2.651,2.773,0.120547945,0.2424
0.0243,2.657,2.839,0.120547945,0.198
0.0243,2.657,2.965,0.120547945,0.3236
0.0243,2.696,2.402,0.120547945,0.0332
0.0243,2.696,2.476,0.120547945,0.0129
0.0243,2.696,2.681,0.120547945,0.1226
0.0243,2.7,2.347,0.120547945,0.0702
0.0243,2.7,2.369,0.120547945,0.0047
0.0243,2.7,2.376,0.120547945,0.0227
0.0243,2.7,2.379,0.120547945,0.016
0.0243,2.7,2.408,0.120547945,0.015
0.0243,2.7,2.425,0.120547945,0.0954
0.0243,2.7,2.437,0.120547945,0.029
0.0243,2.7,2.476,0.120547945,0.0122
0.0243,2.7,2.496,0.120547945,0.0262
0.0243,2.7,2.569,0.120547945,0.0592
0.0243,2.7,2.586,0.120547945,0.0858
0.0243,2.7,2.605,0.120547945,0.0861
0.0243,2.7,2.616,0.120547945,0.0991
0.0243,2.7,2.647,0.120547945,0.1199
0.0243,2.7,2.648,0.120547945,0.1088
0.0243,2.7,2.653,0.120547945,0.315
0.0243,2.7,2.681,0.120547945,0.1197
0.0243,2.7,2.695,0.120547945,0.1118
0.0243,2.7,2.702,0.120547945,0.1679
0.0243,2.7,2.726,0.120547945,0.0791
0.0243,2.7,2.772,0.120547945,0.3482
0.0243,2.7,2.773,0.120547945,0.1925
0.0243,2.7,2.803,0.120547945,0.2316
0.0243,2.7,2.823,0.120547945,0.169
0.0243,2.7,2.839,0.120547945,0.1648
0.0243,2.7,2.861,0.120547945,0.2047
0.0243,2.7,2.882,0.120547945,0.4698
0.0243,2.7,2.895,0.120547945,0.263
0.0243,2.7,2.896,0.120547945,0.2947
0.0243,2.7,2.931,0.120547945,0.2419
0.0243,2.7,2.936,0.120547945,0.3613
0.0243,2.7,2.983,0.120547945,0.339
0.0243,2.706,2.839,0.120547945,0.1611
0.0243,2.706,2.965,0.120547945,0.2748
0.0243,2.745,2.402,0.120547945,0.0256
0.0243,2.745,2.476,0.120547945,0.0079
0.0243,2.745,2.681,0.120547945,0.0988
0.0243,2.749,2.648,0.120547945,0.0797
0.0243,2.749,2.702,0.120547945,0.138
0.0243,2.749,2.773,0.120547945,0.1454
0.0243,2.75,2.347,0.120547945,0.0618
0.0243,2.75,2.376,0.120547945,0.0155
0.0243,2.75,2.379,0.120547945,0.01
0.0243,2.75,2.425,0.120547945,0.0809
0.0243,2.75,2.437,0.120547945,0.02
0.0243,2.75,2.496,0.120547945,0.0149
0.0243,2.75,2.569,0.120547945,0.0393
0.0243,2.75,2.586,0.120547945,0.0564
0.0243,2.75,2.605,0.120547945,0.0545
0.0243,2.75,2.616,0.120547945,0.0753
0.0243,2.75,2.647,0.120547945,0.0974
0.0243,2.75,2.648,0.120547945,0.0797
0.0243,2.75,2.653,0.120547945,0.2921
0.0243,2.75,2.681,0.120547945,0.0952
0.0243,2.75,2.695,0.120547945,0.0833
0.0243,2.75,2.702,0.120547945,0.1374
0.0243,2.75,2.726,0.120547945,0.0553
0.0243,2.75,2.772,0.120547945,0.3089
0.0243,2.75,2.796,0.120547945,0.1738
0.0243,2.75,2.803,0.120547945,0.1897
0.0243,2.75,2.823,0.120547945,0.13
0.0243,2.75,2.839,0.120547945,0.129
0.0243,2.75,2.861,0.120547945,0.172
0.0243,2.75,2.863,0.120547945,0.1268
0.0243,2.75,2.882,0.120547945,0.4168
0.0243,2.75,2.895,0.120547945,0.2209
0.0243,2.75,2.896,0.120547945,0.2556
0.0243,2.75,2.931,0.120547945,0.1937
0.0243,2.75,2.936,0.120547945,0.3124
0.0243,2.75,2.983,0.120547945,0.291
0.0243,2.75,3.012,0.120547945,0.3125
0.0243,2.755,2.839,0.120547945,0.1261
0.0243,2.755,2.863,0.120547945,0.1231
0.0243,2.755,2.931,0.120547945,0.1879
0.0243,2.755,2.965,0.120547945,0.2277
0.0243,2.794,2.402,0.120547945,0.019
0.0243,2.794,2.476,0.120547945,0.0049
0.0243,2.798,2.648,0.120547945,0.0568
0.0243,2.798,2.702,0.120547945,0.1116
0.0243,2.798,2.773,0.120547945,0.102
0.0243,2.8,2.347,0.120547945,0.05
0.0243,2.8,2.376,0.120547945,0.0111
0.0243,2.8,2.425,0.120547945,0.0679
0.0243,2.8,2.437,0.120547945,0.0139
0.0243,2.8,2.496,0.120547945,0.0084
0.0243,2.8,2.569,0.120547945,0.025
0.0243,2.8,2.586,0.120547945,0.0382
0.0243,2.8,2.605,0.120547945,0.031
0.0243,2.8,2.616,0.120547945,0.0562
0.0243,2.8,2.647,0.120547945,0.0796
0.0243,2.8,2.648,0.120547945,0.056
0.0243,2.8,2.653,0.120547945,0.26
0.0243,2.8,2.681,0.120547945,0.0755
0.0243,2.8,2.695,0.120547945,0.0613
0.0243,2.8,2.702,0.120547945,0.1106
0.0243,2.8,2.726,0.120547945,0.036
0.0243,2.8,2.772,0.120547945,0.2696
0.0243,2.8,2.796,0.120547945,0.133
0.0243,2.8,2.803,0.120547945,0.1522
0.0243,2.8,2.823,0.120547945,0.097
0.0243,2.8,2.839,0.120547945,0.098
0.0243,2.8,2.861,0.120547945,0.1384
0.0243,2.8,2.863,0.120547945,0.0938
0.0243,2.8,2.882,0.120547945,0.3803
0.0243,2.8,2.895,0.120547945,0.1843
0.0243,2.8,2.896,0.120547945,0.2194
0.0243,2.8,2.931,0.120547945,0.1478
0.0243,2.8,2.936,0.120547945,0.2642
0.0243,2.8,2.983,0.120547945,0.2459
0.0243,2.8,3.012,0.120547945,0.2636
0.0243,2.8,3.08,0.120547945,0.2998
0.0243,2.804,2.839,0.120547945,0.0968
0.0243,2.804,2.863,0.120547945,0.0908
0.0243,2.804,2.931,0.120547945,0.1438
0.0243,2.804,2.965,0.120547945,0.1816
0.0243,2.843,2.402,0.120547945,0.0139
0.0243,2.847,2.648,0.120547945,0.0391
0.0243,2.847,2.702,0.120547945,0.0892
0.0243,2.847,2.773,0.120547945,0.0677
0.0243,2.847,2.796,0.120547945,0.0998
0.0243,2.85,2.347,0.120547945,0.0414
0.0243,2.85,2.376,0.120547945,0.0071
0.0243,2.85,2.425,0.120547945,0.0579
0.0243,2.85,2.437,0.120547945,0.0095
0.0243,2.85,2.496,0.120547945,0.005
0.0243,2.85,2.569,0.120547945,0.0151
0.0243,2.85,2.586,0.120547945,0.025
0.0243,2.85,2.605,0.120547945,0.0172
0.0243,2.85,2.616,0.120547945,0.041
0.0243,2.85,2.647,0.120547945,0.0642
0.0243,2.85,2.648,0.120547945,0.0373
0.0243,2.85,2.653,0.120547945,0.2369
0.0243,2.85,2.681,0.120547945,0.0581
0.0243,2.85,2.695,0.120547945,0.0427
0.0243,2.85,2.702,0.120547945,0.084
0.0243,2.85,2.726,0.120547945,0.0238
0.0243,2.85,2.772,0.120547945,0.243
0.0243,2.85,2.796,0.120547945,0.0977
0.0243,2.85,2.803,0.120547945,0.1184
0.0243,2.85,2.823,0.120547945,0.0702
0.0243,2.85,2.839,0.120547945,0.0723
0.0243,2.85,2.861,0.120547945,0.1099
0.0243,2.85,2.863,0.120547945,0.0656
0.0243,2.85,2.882,0.120547945,0.3498
0.0243,2.85,2.895,0.120547945,0.1489
0.0243,2.85,2.896,0.120547945,0.186
0.0243,2.85,2.905,0.120547945,0.0791
0.0243,2.85,2.931,0.120547945,0.1067
0.0243,2.85,2.936,0.120547945,0.2167
0.0243,2.85,2.983,0.120547945,0.2031
0.0243,2.85,3.012,0.120547945,0.2181
0.0243,2.85,3.08,0.120547945,0.2506
0.0243,2.853,2.839,0.120547945,0.0713
0.0243,2.853,2.863,0.120547945,0.0643
0.0243,2.853,2.931,0.120547945,0.1042
0.0243,2.853,2.965,0.120547945,0.1396
0.0243,2.892,2.402,0.120547945,0.0105
0.0243,2.896,2.648,0.120547945,0.0259
0.0243,2.896,2.702,0.120547945,0.0709
0.0243,2.896,2.773,0.120547945,0.0411
0.0243,2.896,2.796,0.120547945,0.071
0.0243,2.9,2.347,0.120547945,0.0349
0.0243,2.9,2.425,0.120547945,0.0486
0.0243,2.9,2.437,0.120547945,0.0067
0.0243,2.9,2.569,0.120547945,0.0092
0.0243,2.9,2.586,0.120547945,0.017
0.0243,2.9,2.616,0.120547945,0.0297
0.0243,2.9,2.647,0.120547945,0.053
0.0243,2.9,2.648,0.120547945,0.025
0.0243,2.9,2.653,0.120547945,0.2148
0.0243,2.9,2.681,0.120547945,0.0443
0.0243,2.9,2.695,0.120547945,0.0285
0.0243,2.9,2.702,0.120547945,0.07
0.0243,2.9,2.726,0.120547945,0.015
0.0243,2.9,2.772,0.120547945,0.2101
0.0243,2.9,2.796,0.120547945,0.0699
0.0243,2.9,2.803,0.120547945,0.0891
0.0243,2.9,2.823,0.120547945,0.0493
0.0243,2.9,2.839,0.120547945,0.0518
0.0243,2.9,2.861,0.120547945,0.0878
0.0243,2.9,2.863,0.120547945,0.0452
0.0243,2.9,2.882,0.120547945,0.3067
0.0243,2.9,2.895,0.120547945,0.1184
0.0243,2.9,2.896,0.120547945,0.1568
0.0243,2.9,2.905,0.120547945,0.0538
0.0243,2.9,2.931,0.120547945,0.0718
0.0243,2.9,2.936,0.120547945,0.1728
0.0243,2.9,2.983,0.120547945,0.1634
0.0243,2.9,3.012,0.120547945,0.1738
0.0243,2.9,3.08,0.120547945,0.2031
0.0243,2.903,2.839,0.120547945,0.0511
0.0243,2.903,2.863,0.120547945,0.044
0.0243,2.903,2.931,0.120547945,0.0693
0.0243,2.903,2.965,0.120547945,0.1009
0.0243,2.946,2.648,0.120547945,0.0172
0.0243,2.946,2.702,0.120547945,0.0552
0.0243,2.946,2.773,0.120547945,0.0232
0.0243,2.946,2.796,0.120547945,0.0487
0.0243,2.95,2.347,0.120547945,0.03
0.0243,2.95,2.425,0.120547945,0.0408
0.0243,2.95,2.437,0.120547945,0.0049
0.0243,2.95,2.616,0.120547945,0.0212
0.0243,2.95,2.647,0.120547945,0.0444
0.0243,2.95,2.648,0.120547945,0.0164
0.0243,2.95,2.653,0.120547945,0.1939
0.0243,2.95,2.681,0.120547945,0.0337
0.0243,2.95,2.695,0.120547945,0.018
0.0243,2.95,2.702,0.120547945,0.0546
0.0243,2.95,2.726,0.120547945,0.0094
0.0243,2.95,2.772,0.120547945,0.1846
0.0243,2.95,2.796,0.120547945,0.0476
0.0243,2.95,2.803,0.120547945,0.067
0.0243,2.95,2.823,0.120547945,0.0339
0.0243,2.95,2.839,0.120547945,0.0363
0.0243,2.95,2.861,0.120547945,0.0652
0.0243,2.95,2.863,0.120547945,0.0299
0.0243,2.95,2.882,0.120547945,0.2807
0.0243,2.95,2.895,0.120547945,0.0921
0.0243,2.95,2.896,0.120547945,0.1302
0.0243,2.95,2.905,0.120547945,0.0342
0.0243,2.95,2.931,0.120547945,0.0446
0.0243,2.95,2.936,0.120547945,0.1319
0.0243,2.95,2.983,0.120547945,0.1297
0.0243,2.95,3.012,0.120547945,0.1325
0.0243,2.95,3.08,0.120547945,0.1612
0.0243,2.95,3.176,0.120547945,0.5444
0.0243,2.952,2.839,0.120547945,0.0363
0.0243,2.952,2.863,0.120547945,0.0296
0.0243,2.952,2.931,0.120547945,0.0438
0.0243,2.952,2.965,0.120547945,0.0712
0.0243,3,2.347,0.120547945,0.0251
0.0243,3,2.425,0.120547945,0.0333
0.0243,3,2.437,0.120547945,0.0033
0.0243,3,2.647,0.120547945,0.037
0.0243,3,2.648,0.120547945,0.0108
0.0243,3,2.653,0.120547945,0.1746
0.0243,3,2.681,0.120547945,0.0251
0.0243,3,2.702,0.120547945,0.04
0.0243,3,2.772,0.120547945,0.1632
0.0243,3,2.796,0.120547945,0.0319
0.0243,3,2.803,0.120547945,0.0484
0.0243,3,2.823,0.120547945,0.0223
0.0243,3,2.839,0.120547945,0.0269
0.0243,3,2.861,0.120547945,0.0495
0.0243,3,2.863,0.120547945,0.0196
0.0243,3,2.882,0.120547945,0.253
0.0243,3,2.895,0.120547945,0.0708
0.0243,3,2.896,0.120547945,0.1074
0.0243,3,2.905,0.120547945,0.023
0.0243,3,2.931,0.120547945,0.0256
0.0243,3,2.936,0.120547945,0.096
0.0243,3,2.983,0.120547945,0.0999
0.0243,3,3.012,0.120547945,0.0978
0.0243,3,3.08,0.120547945,0.121
0.0243,3,3.176,0.120547945,0.5111
0.0243,3.044,2.648,0.120547945,0.008
0.0243,3.044,2.702,0.120547945,0.0343
0.0243,3.044,2.796,0.120547945,0.0221
0.0243,3.05,2.839,0.120547945,0.0177
