c,k,s,t
0.3114,2.509,2.678,0.597260273972603
0.1345,2.549,2.408,0.597260273972603
0.1858,2.549,2.41,0.597260273972603
0.2528,2.549,2.621,0.597260273972603
0.1688,2.55,2.234,0.597260273972603
0.2083,2.55,2.271,0.597260273972603
0.2052,2.55,2.526,0.597260273972603
0.4504,2.55,2.913,0.597260273972603
0.1756,2.553,2.547,0.597260273972603
0.2794,2.558,2.678,0.597260273972603
0.3747,2.558,2.874,0.597260273972603
0.1157,2.598,2.408,0.597260273972603
0.165,2.598,2.41,0.597260273972603
0.2208,2.598,2.621,0.597260273972603
0.1535,2.6,2.234,0.597260273972603
0.1894,2.6,2.271,0.597260273972603
0.1798,2.6,2.526,0.597260273972603
0.4098,2.6,2.913,0.597260273972603
0.1472,2.602,2.547,0.597260273972603
0.25,2.607,2.678,0.597260273972603
0.3385,2.607,2.874,0.597260273972603
0.0988,2.647,2.408,0.597260273972603
0.146,2.647,2.41,0.597260273972603
0.1916,2.647,2.621,0.597260273972603
0.1371,2.65,2.234,0.597260273972603
0.1808,2.65,2.271,0.597260273972603
0.1568,2.65,2.526,0.597260273972603
0.2404,2.65,2.852,0.597260273972603
0.3699,2.65,2.913,0.597260273972603
0.1234,2.651,2.547,0.597260273972603
0.4343,2.651,2.885,0.597260273972603
0.2235,2.657,2.678,0.597260273972603
0.3051,2.657,2.874,0.597260273972603
0.0841,2.696,2.408,0.597260273972603
0.1294,2.696,2.41,0.597260273972603
0.1648,2.696,2.621,0.597260273972603
0.1165,2.7,2.234,0.597260273972603
0.1359,2.7,2.526,0.597260273972603
0.1038,2.7,2.547,0.597260273972603
0.2085,2.7,2.852,0.597260273972603
0.3903,2.7,2.885,0.597260273972603
0.3324,2.7,2.913,0.597260273972603
0.198,2.706,2.678,0.597260273972603
0.2742,2.706,2.874,0.597260273972603
0.0705,2.745,2.408,0.597260273972603
0.114,2.745,2.41,0.597260273972603
0.1408,2.745,2.621,0.597260273972603
0.0867,2.749,2.547,0.597260273972603
0.3489,2.749,2.885,0.597260273972603
0.1109,2.75,2.234,0.597260273972603
0.1169,2.75,2.526,0.597260273972603
0.1796,2.75,2.852,0.597260273972603
0.2972,2.75,2.913,0.597260273972603
0.1745,2.755,2.678,0.597260273972603
0.2452,2.755,2.874,0.597260273972603
0.3108,2.755,2.997,0.597260273972603
0.1202,2.794,2.621,0.597260273972603
0.0731,2.798,2.547,0.597260273972603
0.3098,2.798,2.885,0.597260273972603
0.0954,2.8,2.234,0.597260273972603
0.1539,2.8,2.852,0.597260273972603
0.2643,2.8,2.913,0.597260273972603
0.1539,2.804,2.678,0.597260273972603
0.2189,2.804,2.874,0.597260273972603
0.2721,2.804,2.997,0.597260273972603
0.1006,2.843,2.621,0.597260273972603
0.2722,2.847,2.885,0.597260273972603
0.0892,2.85,2.234,0.597260273972603
0.4855,2.85,2.842,0.597260273972603
0.131,2.85,2.852,0.597260273972603
0.2336,2.85,2.913,0.597260273972603
0.1349,2.853,2.678,0.597260273972603
0.1945,2.853,2.874,0.597260273972603
0.2353,2.853,2.997,0.597260273972603
0.0849,2.892,2.621,0.597260273972603
0.2375,2.896,2.885,0.597260273972603
0.0821,2.9,2.234,0.597260273972603
0.4571,2.9,2.842,0.597260273972603
0.1134,2.9,2.852,0.597260273972603
0.2059,2.9,2.913,0.597260273972603
0.1181,2.903,2.678,0.597260273972603
0.1723,2.903,2.874,0.597260273972603
0.2043,2.903,2.997,0.597260273972603
0.205,2.946,2.885,0.597260273972603
0.4306,2.95,2.842,0.597260273972603
0.0942,2.95,2.852,0.597260273972603
0.18,2.95,2.913,0.597260273972603
0.1035,2.952,2.678,0.597260273972603
0.1518,2.952,2.874,0.597260273972603
0.175,2.952,2.997,0.597260273972603
0.3926,3,2.842,0.597260273972603
0.0793,3,2.852,0.597260273972603
0.1679,3,2.913,0.597260273972603
0.151,3.044,2.885,0.597260273972603
0.0782,3.05,2.678,0.597260273972603
0.1182,3.05,2.874,0.597260273972603
0.1249,3.05,2.997,0.597260273972603
0.3524,3.1,2.842,0.597260273972603
0.0543,3.1,2.852,0.597260273972603
0.1181,3.1,2.913,0.597260273972603
0.107,3.142,2.885,0.597260273972603
0.0584,3.149,2.678,0.597260273972603
0.0911,3.149,2.874,0.597260273972603
0.0865,3.149,2.997,0.597260273972603
0.319,3.2,2.842,0.597260273972603
0.0867,3.2,2.913,0.597260273972603
0.0436,3.247,2.678,0.597260273972603
0.0695,3.247,2.874,0.597260273972603
0.0583,3.247,2.997,0.597260273972603
0.275,3.3,2.842,0.597260273972603
0.0638,3.3,2.913,0.597260273972603
0.8165,3.3,4.039,0.597260273972603
0.0528,3.345,2.874,0.597260273972603
0.0384,3.345,2.997,0.597260273972603
0.244,3.4,2.842,0.597260273972603
0.0469,3.4,2.913,0.597260273972603
0.7298,3.4,4.039,0.597260273972603
0.0251,3.444,2.997,0.597260273972603
0.2234,3.5,2.842,0.597260273972603
0.6454,3.5,4.039,0.597260273972603
0.5644,3.6,4.039,0.597260273972603
0.3128,3.7,3.943,0.597260273972603
0.4853,3.7,4.039,0.597260273972603
0.2554,3.8,3.943,0.597260273972603
0.4191,3.8,4.039,0.597260273972603
0.2067,3.9,3.943,0.597260273972603
0.3544,3.9,4.039,0.597260273972603
0.1628,4,3.943,0.597260273972603
0.2983,4,4.039,0.597260273972603
0.128,4.1,3.943,0.597260273972603
0.2469,4.1,4.039,0.597260273972603
0.0991,4.2,3.943,0.597260273972603
0.2039,4.2,4.039,0.597260273972603
0.0741,4.3,3.943,0.597260273972603
0.1657,4.3,4.039,0.597260273972603
0.0568,4.4,3.943,0.597260273972603
0.1361,4.4,4.039,0.597260273972603
0.1129,4.5,4.039,0.597260273972603
0.2629,1.8,1.904,0.6
0.228,1.85,1.904,0.6
0.2041,1.9,1.904,0.6
0.1589,1.908,1.932,0.6
0.1804,1.95,1.904,0.6
0.1324,1.957,1.932,0.6
0.1555,2,1.904,0.6
0.1098,2.006,1.932,0.6
0.1401,2.05,1.904,0.6
0.0898,2.055,1.932,0.6
0.261,2.055,2.165,0.6
0.121,2.1,1.904,0.6
0.072,2.104,1.932,0.6
0.226,2.104,2.165,0.6
0.4095,2.15,2.27,0.6
0.0585,2.153,1.932,0.6
0.1933,2.153,2.165,0.6
0.2061,2.153,2.215,0.6
0.3461,2.156,2.372,0.6
0.175,2.16,2.248,0.6
0.3095,2.2,2.219,0.6
0.3795,2.2,2.27,0.6
0.4447,2.2,2.53,0.6
0.0466,2.202,1.932,0.6
0.1647,2.202,2.165,0.6
0.1768,2.202,2.215,0.6
0.3114,2.205,2.372,0.6
0.4092,2.205,2.451,0.6
0.1322,2.209,2.248,0.6
0.1391,2.25,2.165,0.6
0.1491,2.25,2.215,0.6
0.2769,2.25,2.219,0.6
0.1865,2.25,2.269,0.6
0.3504,2.25,2.27,0.6
0.4034,2.25,2.53,0.6
0.2783,2.254,2.372,0.6
0.3757,2.254,2.451,0.6
0.0969,2.258,2.248,0.6
0.1128,2.299,2.165,0.6
0.1246,2.299,2.215,0.6
0.2444,2.3,2.219,0.6
0.1541,2.3,2.269,0.6
0.3233,2.3,2.27,0.6
0.3642,2.3,2.53,0.6
0.2475,2.303,2.372,0.6
0.3425,2.303,2.451,0.6
0.0655,2.307,2.248,0.6
0.104,2.348,2.215,0.6
0.2161,2.35,2.219,0.6
0.1252,2.35,2.269,0.6
0.2991,2.35,2.27,0.6
0.3251,2.35,2.362,0.6
0.3262,2.35,2.53,0.6
0.2192,2.352,2.372,0.6
0.3117,2.352,2.451,0.6
0.0448,2.356,2.248,0.6
0.0855,2.397,2.215,0.6
0.1936,2.4,2.219,0.6
0.1016,2.4,2.269,0.6
0.2729,2.4,2.27,0.6
0.3115,2.4,2.362,0.6
0.2921,2.4,2.53,0.6
0.193,2.401,2.372,0.6
0.284,2.401,2.451,0.6
0.3767,2.401,2.64,0.6
0.0287,2.405,2.248,0.6
0.17,2.45,2.219,0.6
0.0795,2.45,2.269,0.6
0.2527,2.45,2.27,0.6
0.2895,2.45,2.362,0.6
0.1689,2.45,2.372,0.6
0.2564,2.45,2.451,0.6
0.2577,2.45,2.53,0.6
0.334,2.45,2.64,0.6
0.0178,2.455,2.248,0.6
0.2291,2.455,2.522,0.6
0.3312,2.46,2.656,0.6
0.1511,2.5,2.219,0.6
0.0604,2.5,2.269,0.6
0.2323,2.5,2.27,0.6
0.2608,2.5,2.362,0.6
0.1485,2.5,2.372,0.6
0.232,2.5,2.451,0.6
0.228,2.5,2.53,0.6
0.2978,2.5,2.64,0.6
0.5008,2.5,2.939,0.6
0.1952,2.504,2.522,0.6
0.2993,2.509,2.656,0.6
0.1278,2.549,2.372,0.6
0.208,2.549,2.451,0.6
0.2625,2.549,2.64,0.6
0.2128,2.55,2.27,0.6
0.2426,2.55,2.362,0.6
0.1995,2.55,2.53,0.6
0.4574,2.55,2.939,0.6
0.1649,2.553,2.522,0.6
0.2679,2.558,2.656,0.6
0.3749,2.558,2.88,0.6
0.1104,2.598,2.372,0.6
0.1875,2.598,2.451,0.6
0.2298,2.598,2.64,0.6
0.1939,2.6,2.27,0.6
0.2199,2.6,2.362,0.6
0.1732,2.6,2.53,0.6
0.4166,2.6,2.939,0.6
0.1377,2.602,2.522,0.6
0.2392,2.607,2.656,0.6
0.3387,2.607,2.88,0.6
0.0945,2.647,2.372,0.6
0.1678,2.647,2.451,0.6
0.2002,2.647,2.64,0.6
0.177,2.65,2.27,0.6
0.2035,2.65,2.362,0.6
0.1496,2.65,2.53,0.6
0.2282,2.65,2.833,0.6
0.377,2.65,2.939,0.6
0.115,2.651,2.522,0.6
0.3814,2.651,2.838,0.6
0.2141,2.657,2.656,0.6
0.3052,2.657,2.88,0.6
0.0818,2.696,2.372,0.6
0.1489,2.696,2.451,0.6
0.174,2.696,2.64,0.6
0.1833,2.7,2.362,0.6
0.0967,2.7,2.522,0.6
0.1285,2.7,2.53,0.6
0.1989,2.7,2.833,0.6
0.3366,2.7,2.838,0.6
0.3392,2.7,2.939,0.6
0.1897,2.706,2.656,0.6
0.2749,2.706,2.88,0.6
0.0686,2.745,2.372,0.6
0.132,2.745,2.451,0.6
0.1475,2.745,2.64,0.6
0.0809,2.749,2.522,0.6
0.2956,2.749,2.838,0.6
0.1669,2.75,2.362,0.6
0.116,2.75,2.53,0.6
0.1722,2.75,2.833,0.6
0.3025,2.75,2.939,0.6
0.1662,2.755,2.656,0.6
0.2448,2.755,2.88,0.6
0.3019,2.755,2.979,0.6
0.1264,2.794,2.64,0.6
0.067,2.798,2.522,0.6
0.2579,2.798,2.838,0.6
0.1526,2.8,2.362,0.6
0.1482,2.8,2.833,0.6
0.2694,2.8,2.939,0.6
0.1465,2.804,2.656,0.6
0.2181,2.804,2.88,0.6
0.2637,2.804,2.979,0.6
0.1064,2.843,2.64,0.6
0.2227,2.847,2.838,0.6
0.1381,2.85,2.362,0.6
0.1265,2.85,2.833,0.6
0.2389,2.85,2.939,0.6
0.128,2.853,2.656,0.6
0.1935,2.853,2.88,0.6
0.2293,2.853,2.979,0.6
0.089,2.892,2.64,0.6
0.1914,2.896,2.838,0.6
0.126,2.9,2.362,0.6
0.4073,2.9,2.73,0.6
0.108,2.9,2.833,0.6
0.2107,2.9,2.939,0.6
0.1128,2.903,2.656,0.6
0.1701,2.903,2.88,0.6
0.198,2.903,2.979,0.6
0.162,2.946,2.838,0.6
0.3824,2.95,2.73,0.6
0.0911,2.95,2.833,0.6
0.1836,2.95,2.939,0.6
0.0985,2.952,2.656,0.6
0.1555,2.952,2.88,0.6
0.1698,2.952,2.979,0.6
0.3565,3,2.73,0.6
0.0763,3,2.833,0.6
0.1661,3,2.939,0.6
0.113,3.044,2.838,0.6
0.0752,3.05,2.656,0.6
0.1164,3.05,2.88,0.6
0.1223,3.05,2.979,0.6
0.3191,3.1,2.73,0.6
0.0529,3.1,2.833,0.6
0.1217,3.1,2.939,0.6
0.0782,3.142,2.838,0.6
0.0566,3.149,2.656,0.6
0.09,3.149,2.88,0.6
0.0864,3.149,2.979,0.6
0.2791,3.2,2.73,0.6
0.0901,3.2,2.939,0.6
0.0431,3.247,2.656,0.6
0.0684,3.247,2.88,0.6
0.0589,3.247,2.979,0.6
0.2539,3.3,2.73,0.6
0.0671,3.3,2.939,0.6
0.8316,3.3,4.064,0.6
0.0517,3.345,2.88,0.6
0.0403,3.345,2.979,0.6
0.2189,3.4,2.73,0.6
0.0497,3.4,2.939,0.6
0.742,3.4,4.064,0.6
0.0271,3.444,2.979,0.6
0.2008,3.5,2.73,0.6
0.6557,3.5,4.064,0.6
0.5743,3.6,4.064,0.6
0.2938,3.7,3.914,0.6
0.496,3.7,4.064,0.6
0.2447,3.8,3.914,0.6
0.4241,3.8,4.064,0.6
0.1977,3.9,3.914,0.6
0.3576,3.9,4.064,0.6
0.1564,4,3.914,0.6
0.2989,4,4.064,0.6
0.1224,4.1,3.914,0.6
0.2495,4.1,4.064,0.6
0.096,4.2,3.914,0.6
0.2056,4.2,4.064,0.6
0.0733,4.3,3.914,0.6
0.1682,4.3,4.064,0.6
0.0555,4.4,3.914,0.6
0.1365,4.4,4.064,0.6
0.1105,4.5,4.064,0.6
0.256,1.8,1.859,0.608219178082192
0.229,1.85,1.859,0.608219178082192
0.2048,1.9,1.859,0.608219178082192
0.1585,1.908,1.931,0.608219178082192
0.181,1.95,1.859,0.608219178082192
0.1312,1.957,1.931,0.608219178082192
0.1578,2,1.859,0.608219178082192
0.1088,2.006,1.931,0.608219178082192
0.1391,2.05,1.859,0.608219178082192
0.0883,2.055,1.931,0.608219178082192
0.1886,2.055,2.106,0.608219178082192
0.1218,2.1,1.859,0.608219178082192
0.0715,2.104,1.931,0.608219178082192
0.1568,2.104,2.106,0.608219178082192
0.4316,2.15,2.265,0.608219178082192
0.059,2.153,1.931,0.608219178082192
0.13,2.153,2.106,0.608219178082192
0.1896,2.153,2.19,0.608219178082192
0.1643,2.16,2.231,0.608219178082192
0.3103,2.2,2.215,0.608219178082192
0.4031,2.2,2.265,0.608219178082192
0.389,2.2,2.471,0.608219178082192
0.0475,2.202,1.931,0.608219178082192
0.1029,2.202,2.106,0.608219178082192
0.1605,2.202,2.19,0.608219178082192
0.2854,2.205,2.335,0.608219178082192
0.3914,2.205,2.419,0.608219178082192
0.1226,2.209,2.231,0.608219178082192
0.0826,2.25,2.106,0.608219178082192
0.1345,2.25,2.19,0.608219178082192
0.2772,2.25,2.215,0.608219178082192
0.1656,2.25,2.236,0.608219178082192
0.3621,2.25,2.265,0.608219178082192
0.3481,2.25,2.471,0.608219178082192
0.2541,2.254,2.335,0.608219178082192
0.3591,2.254,2.419,0.608219178082192
0.0877,2.258,2.231,0.608219178082192
0.1124,2.299,2.19,0.608219178082192
0.2456,2.3,2.215,0.608219178082192
0.1357,2.3,2.236,0.608219178082192
0.3453,2.3,2.265,0.608219178082192
0.3108,2.3,2.471,0.608219178082192
0.2254,2.303,2.335,0.608219178082192
0.3272,2.303,2.419,0.608219178082192
0.0596,2.307,2.231,0.608219178082192
0.092,2.348,2.19,0.608219178082192
0.2191,2.35,2.215,0.608219178082192
0.1096,2.35,2.236,0.608219178082192
0.3183,2.35,2.265,0.608219178082192
0.387,2.35,2.387,0.608219178082192
0.2752,2.35,2.471,0.608219178082192
0.199,2.352,2.335,0.608219178082192
0.2969,2.352,2.419,0.608219178082192
0.0387,2.356,2.231,0.608219178082192
0.0763,2.397,2.19,0.608219178082192
0.1949,2.4,2.215,0.608219178082192
0.0875,2.4,2.236,0.608219178082192
0.2918,2.4,2.265,0.608219178082192
0.3579,2.4,2.387,0.608219178082192
0.2419,2.4,2.471,0.608219178082192
0.1747,2.401,2.335,0.608219178082192
0.2701,2.401,2.419,0.608219178082192
0.3755,2.401,2.637,0.608219178082192
0.0244,2.405,2.231,0.608219178082192
0.1731,2.45,2.215,0.608219178082192
0.068,2.45,2.236,0.608219178082192
0.2741,2.45,2.265,0.608219178082192
0.1518,2.45,2.335,0.608219178082192
0.3271,2.45,2.387,0.608219178082192
0.2456,2.45,2.419,0.608219178082192
0.2124,2.45,2.471,0.608219178082192
0.3392,2.45,2.637,0.608219178082192
0.0145,2.455,2.231,0.608219178082192
0.2287,2.455,2.523,0.608219178082192
0.3556,2.46,2.679,0.608219178082192
0.1529,2.5,2.215,0.608219178082192
0.051,2.5,2.236,0.608219178082192
0.2518,2.5,2.265,0.608219178082192
0.1328,2.5,2.335,0.608219178082192
0.3057,2.5,2.387,0.608219178082192
0.2221,2.5,2.419,0.608219178082192
0.1848,2.5,2.471,0.608219178082192
0.3008,2.5,2.637,0.608219178082192
0.4616,2.5,2.885,0.608219178082192
0.1964,2.504,2.523,0.608219178082192
0.3236,2.509,2.679,0.608219178082192
0.1148,2.549,2.335,0.608219178082192
0.2007,2.549,2.419,0.608219178082192
0.266,2.549,2.637,0.608219178082192
0.228,2.55,2.265,0.608219178082192
0.2811,2.55,2.387,0.608219178082192
0.1596,2.55,2.471,0.608219178082192
0.418,2.55,2.885,0.608219178082192
0.1669,2.553,2.523,0.608219178082192
0.291,2.558,2.679,0.608219178082192
0.3237,2.558,2.824,0.608219178082192
0.1,2.598,2.335,0.608219178082192
0.1798,2.598,2.419,0.608219178082192
0.234,2.598,2.637,0.608219178082192
0.2133,2.6,2.265,0.608219178082192
0.2583,2.6,2.387,0.608219178082192
0.137,2.6,2.471,0.608219178082192
0.2546,2.6,2.812,0.608219178082192
0.3786,2.6,2.885,0.608219178082192
0.1397,2.602,2.523,0.608219178082192
0.263,2.607,2.679,0.608219178082192
0.2906,2.607,2.824,0.608219178082192
0.086,2.647,2.335,0.608219178082192
0.1621,2.647,2.419,0.608219178082192
0.2046,2.647,2.637,0.608219178082192
0.1958,2.65,2.265,0.608219178082192
0.2321,2.65,2.387,0.608219178082192
0.1165,2.65,2.471,0.608219178082192
0.2241,2.65,2.812,0.608219178082192
0.3408,2.65,2.885,0.608219178082192
0.1171,2.651,2.523,0.608219178082192
0.3696,2.651,2.832,0.608219178082192
0.2344,2.657,2.679,0.608219178082192
0.2601,2.657,2.824,0.608219178082192
0.0746,2.696,2.335,0.608219178082192
0.1437,2.696,2.419,0.608219178082192
0.178,2.696,2.637,0.608219178082192
0.2139,2.7,2.387,0.608219178082192
0.0997,2.7,2.471,0.608219178082192
0.0986,2.7,2.523,0.608219178082192
0.1958,2.7,2.812,0.608219178082192
0.3278,2.7,2.832,0.608219178082192
0.3053,2.7,2.885,0.608219178082192
0.2095,2.706,2.679,0.608219178082192
0.231,2.706,2.824,0.608219178082192
0.064,2.745,2.335,0.608219178082192
0.1304,2.745,2.419,0.608219178082192
0.1523,2.745,2.637,0.608219178082192
0.082,2.749,2.523,0.608219178082192
0.2865,2.749,2.832,0.608219178082192
0.1971,2.75,2.387,0.608219178082192
0.0836,2.75,2.471,0.608219178082192
0.1709,2.75,2.812,0.608219178082192
0.2719,2.75,2.885,0.608219178082192
0.1867,2.755,2.679,0.608219178082192
0.2056,2.755,2.824,0.608219178082192
0.287,2.755,2.955,0.608219178082192
0.1307,2.794,2.637,0.608219178082192
0.0695,2.798,2.523,0.608219178082192
0.247,2.798,2.832,0.608219178082192
0.1786,2.8,2.387,0.608219178082192
0.1473,2.8,2.812,0.608219178082192
0.2407,2.8,2.885,0.608219178082192
0.1655,2.804,2.679,0.608219178082192
0.1818,2.804,2.824,0.608219178082192
0.2511,2.804,2.955,0.608219178082192
0.1121,2.843,2.637,0.608219178082192
0.2112,2.847,2.832,0.608219178082192
0.1653,2.85,2.387,0.608219178082192
0.1271,2.85,2.812,0.608219178082192
0.2115,2.85,2.885,0.608219178082192
0.1471,2.853,2.679,0.608219178082192
0.1601,2.853,2.824,0.608219178082192
0.2187,2.853,2.955,0.608219178082192
0.0959,2.892,2.637,0.608219178082192
0.1786,2.896,2.832,0.608219178082192
0.1469,2.9,2.387,0.608219178082192
0.47,2.9,2.786,0.608219178082192
0.1091,2.9,2.812,0.608219178082192
0.1859,2.9,2.885,0.608219178082192
0.13,2.903,2.679,0.608219178082192
0.1399,2.903,2.824,0.608219178082192
0.1893,2.903,2.955,0.608219178082192
0.148,2.946,2.832,0.608219178082192
0.4436,2.95,2.786,0.608219178082192
0.0915,2.95,2.812,0.608219178082192
0.1624,2.95,2.885,0.608219178082192
0.115,2.952,2.679,0.608219178082192
0.1221,2.952,2.824,0.608219178082192
0.1634,2.952,2.955,0.608219178082192
0.4132,3,2.786,0.608219178082192
0.0772,3,2.812,0.608219178082192
0.16,3,2.885,0.608219178082192
0.101,3.044,2.832,0.608219178082192
0.09,3.05,2.679,0.608219178082192
0.0935,3.05,2.824,0.608219178082192
0.1191,3.05,2.955,0.608219178082192
0.3682,3.1,2.786,0.608219178082192
0.0541,3.1,2.812,0.608219178082192
0.106,3.1,2.885,0.608219178082192
0.0689,3.149,2.679,0.608219178082192
0.0712,3.149,2.824,0.608219178082192
0.0847,3.149,2.955,0.608219178082192
0.3342,3.2,2.786,0.608219178082192
0.0785,3.2,2.885,0.608219178082192
0.0541,3.247,2.679,0.608219178082192
0.0529,3.247,2.824,0.608219178082192
0.0583,3.247,2.955,0.608219178082192
0.2948,3.3,2.786,0.608219178082192
0.058,3.3,2.885,0.608219178082192
0.7465,3.3,3.977,0.608219178082192
0.0399,3.345,2.824,0.608219178082192
0.04,3.345,2.955,0.608219178082192
0.2712,3.4,2.786,0.608219178082192
0.0417,3.4,2.885,0.608219178082192
0.6601,3.4,3.977,0.608219178082192
0.0276,3.444,2.955,0.608219178082192
0.2423,3.5,2.786,0.608219178082192
0.5778,3.5,3.977,0.608219178082192
0.363,3.6,3.902,0.608219178082192
0.5001,3.6,3.977,0.608219178082192
0.303,3.7,3.902,0.608219178082192
0.4295,3.7,3.977,0.608219178082192
0.2493,3.8,3.902,0.608219178082192
0.3627,3.8,3.977,0.608219178082192
0.2027,3.9,3.902,0.608219178082192
0.3032,3.9,3.977,0.608219178082192
0.162,4,3.902,0.608219178082192
0.2539,4,3.977,0.608219178082192
0.1288,4.1,3.902,0.608219178082192
0.2074,4.1,3.977,0.608219178082192
0.1006,4.2,3.902,0.608219178082192
0.168,4.2,3.977,0.608219178082192
0.0779,4.3,3.902,0.608219178082192
0.1355,4.3,3.977,0.608219178082192
0.0598,4.4,3.902,0.608219178082192
0.1087,4.4,3.977,0.608219178082192
0.0877,4.5,3.977,0.608219178082192
0.2709,1.8,1.864,0.610958904109589
0.2462,1.85,1.864,0.610958904109589
0.2208,1.9,1.864,0.610958904109589
0.1535,1.908,1.92,0.610958904109589
0.1975,1.95,1.864,0.610958904109589
0.1273,1.957,1.92,0.610958904109589
0.1761,2,1.864,0.610958904109589
0.1056,2.006,1.92,0.610958904109589
0.1554,2.05,1.864,0.610958904109589
0.0865,2.055,1.92,0.610958904109589
0.1593,2.055,2.06,0.610958904109589
0.137,2.1,1.864,0.610958904109589
0.0695,2.104,1.92,0.610958904109589
0.1304,2.104,2.06,0.610958904109589
0.4566,2.15,2.289,0.610958904109589
0.0575,2.153,1.92,0.610958904109589
0.1057,2.153,2.06,0.610958904109589
0.1955,2.153,2.196,0.610958904109589
0.1643,2.16,2.226,0.610958904109589
0.3204,2.2,2.21,0.610958904109589
0.4205,2.2,2.289,0.610958904109589
0.4318,2.2,2.526,0.610958904109589
0.0464,2.202,1.92,0.610958904109589
0.0835,2.202,2.06,0.610958904109589
0.1649,2.202,2.196,0.610958904109589
0.3122,2.205,2.367,0.610958904109589
0.39,2.205,2.417,0.610958904109589
0.1215,2.209,2.226,0.610958904109589
0.0648,2.25,2.06,0.610958904109589
0.1378,2.25,2.196,0.610958904109589
0.2905,2.25,2.21,0.610958904109589
0.1712,2.25,2.247,0.610958904109589
0.3917,2.25,2.289,0.610958904109589
0.39,2.25,2.526,0.610958904109589
0.28,2.254,2.367,0.610958904109589
0.3603,2.254,2.417,0.610958904109589
0.086,2.258,2.226,0.610958904109589
0.1153,2.299,2.196,0.610958904109589
0.2615,2.3,2.21,0.610958904109589
0.1394,2.3,2.247,0.610958904109589
0.3615,2.3,2.289,0.610958904109589
0.3494,2.3,2.526,0.610958904109589
0.2502,2.303,2.367,0.610958904109589
0.3269,2.303,2.417,0.610958904109589
0.0582,2.307,2.226,0.610958904109589
0.096,2.348,2.196,0.610958904109589
0.2349,2.35,2.21,0.610958904109589
0.1118,2.35,2.247,0.610958904109589
0.334,2.35,2.289,0.610958904109589
0.3849,2.35,2.388,0.610958904109589
0.3119,2.35,2.526,0.610958904109589
0.2215,2.352,2.367,0.610958904109589
0.2975,2.352,2.417,0.610958904109589
0.0382,2.356,2.226,0.610958904109589
0.0782,2.397,2.196,0.610958904109589
0.2118,2.4,2.21,0.610958904109589
0.0892,2.4,2.247,0.610958904109589
0.3094,2.4,2.289,0.610958904109589
0.3595,2.4,2.388,0.610958904109589
0.2772,2.4,2.526,0.610958904109589
0.1966,2.401,2.367,0.610958904109589
0.2701,2.401,2.417,0.610958904109589
0.3402,2.401,2.594,0.610958904109589
0.0236,2.405,2.226,0.610958904109589
0.1888,2.45,2.21,0.610958904109589
0.0689,2.45,2.247,0.610958904109589
0.285,2.45,2.289,0.610958904109589
0.1729,2.45,2.367,0.610958904109589
0.3348,2.45,2.388,0.610958904109589
0.2447,2.45,2.417,0.610958904109589
0.2443,2.45,2.526,0.610958904109589
0.3028,2.45,2.594,0.610958904109589
0.0138,2.455,2.226,0.610958904109589
0.2184,2.455,2.512,0.610958904109589
0.3992,2.46,2.73,0.610958904109589
0.1695,2.5,2.21,0.610958904109589
0.0511,2.5,2.247,0.610958904109589
0.2655,2.5,2.289,0.610958904109589
0.1511,2.5,2.367,0.610958904109589
0.3122,2.5,2.388,0.610958904109589
0.2205,2.5,2.417,0.610958904109589
0.214,2.5,2.526,0.610958904109589
0.2702,2.5,2.594,0.610958904109589
0.4446,2.5,2.869,0.610958904109589
0.1846,2.504,2.512,0.610958904109589
0.3637,2.509,2.73,0.610958904109589
0.1304,2.549,2.367,0.610958904109589
0.1999,2.549,2.417,0.610958904109589
0.2378,2.549,2.594,0.610958904109589
0.2448,2.55,2.289,0.610958904109589
0.2925,2.55,2.388,0.610958904109589
0.186,2.55,2.526,0.610958904109589
0.4062,2.55,2.869,0.610958904109589
0.1558,2.553,2.512,0.610958904109589
0.33,2.558,2.73,0.610958904109589
0.323,2.558,2.812,0.610958904109589
0.1131,2.598,2.367,0.610958904109589
0.1798,2.598,2.417,0.610958904109589
0.2095,2.598,2.594,0.610958904109589
0.2221,2.6,2.289,0.610958904109589
0.2757,2.6,2.388,0.610958904109589
0.1592,2.6,2.526,0.610958904109589
0.3674,2.6,2.869,0.610958904109589
0.1293,2.602,2.512,0.610958904109589
0.2988,2.607,2.73,0.610958904109589
0.2901,2.607,2.812,0.610958904109589
0.0979,2.647,2.367,0.610958904109589
0.1617,2.647,2.417,0.610958904109589
0.1815,2.647,2.594,0.610958904109589
0.2015,2.65,2.289,0.610958904109589
0.2509,2.65,2.388,0.610958904109589
0.1363,2.65,2.526,0.610958904109589
0.2304,2.65,2.831,0.610958904109589
0.3302,2.65,2.869,0.610958904109589
0.1087,2.651,2.512,0.610958904109589
0.3294,2.651,2.777,0.610958904109589
0.2697,2.657,2.73,0.610958904109589
0.2588,2.657,2.812,0.610958904109589
0.0842,2.696,2.367,0.610958904109589
0.1456,2.696,2.417,0.610958904109589
0.1574,2.696,2.594,0.610958904109589
0.222,2.7,2.388,0.610958904109589
0.0906,2.7,2.512,0.610958904109589
0.1186,2.7,2.526,0.610958904109589
0.2874,2.7,2.777,0.610958904109589
0.204,2.7,2.831,0.610958904109589
0.2956,2.7,2.869,0.610958904109589
0.2434,2.706,2.73,0.610958904109589
0.23,2.706,2.812,0.610958904109589
0.0718,2.745,2.367,0.610958904109589
